QUEST_JOBSTEP_20150317_000048	私の研究のテーマは、念力を物質の形態に転移させる方法論だ。{nl}どういうことかと言うと…薬を使って洗脳するということだ。	내 연구의 주제는 염력을 물질의 형태로 전이하는 방법론에 대한 것일세.{nl}무슨 말인고 하니.. 약을 써서 세뇌를 전파하겠다는 거야.				
QUEST_JOBSTEP_20150317_000049	リンカーマスター	링커 마스터				
QUEST_JOBSTEP_20150317_000050	リンカーには資質というものが非常に重要です。{nl}心を閉ざしてしまうことは誰にもでできますが、他者の心を開くには特殊な資質が必要ですもの。	링커에겐 자질이라는 게 굉장히 중요해요. {nl}마음을 닫아 버리는 건 아주 쉽지만 남의 마음을 여는 건 특수한 자질이 필요하답니다.{nl}				링커 서브 마스터
QUEST_JOBSTEP_20150317_000051	あなたにその資質があるのか、私が試験をしてさしげましょう。	당신에게 그 자질이 있는지 제가 시험해 보겠어요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000052	よろしい。試験のために少し必要な材料があります。{nl}関門路からソーンボールの棘とヴェリグラーの欠片を持ってきてください。	좋아요. 시험에 앞서 약간의 재료들이 필요해요.{nl}관문로에서 던볼의 가시와 벨리글러의 조각을 제게 가져다주세요.				
QUEST_JOBSTEP_20150317_000053	素晴らしい。{nl}しかし、これは試験の準備に過ぎません。	훌륭하군요.{nl}하지만 이건 시험의 준비일 뿐이에요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000054	試験を始めましょう。{nl}関門路に裏世界の裂け目があります。{nl}	시험을 시작하겠어요. {nl}관문로에 이면세계의 찢어진 틈이 있죠.{nl}				
QUEST_JOBSTEP_20150317_000055	普通の人たちには見えませんが、リンカーの資質があれば{nl}その裂け目を見つけることができるでしょう。{nl}そこに本がありますので、みつけて持ってきてください。	보통 사람들에겐 그저 현실이지만 링커의 자질이 있다면 그 이면세계를 찾을 수 있을 것입니다.{nl}그곳에 있는 책을 찾아 저에게 가져다주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000056	まだですか？{nl}関門路に行って私が地図に示したところに行ってください。	아직이신가요?{nl}관문로로 가셔서 제가 지도에 표시해드린 곳으로 곧장 가시면 됩니다.				
QUEST_JOBSTEP_20150317_000057	本を持ってきましたね。試験は合格です。{nl}せっかく持ってきたので、その本を読んでリンカーの心得を学んでください。	책을 찾아오셨군요. 이것으로 시험은 통과입니다.{nl}그 책을 링커의 길에 대한 마음가짐 삼아 읽어 주세요.				링커 서브 마스터
QUEST_JOBSTEP_20150317_000058	サッパーのスキルか…。それなら当然授業料が必要だぞ。{nl}俺じゃなくクラペダにいるクレリックマスターに寄付金を払うんだ。{nl}そうだな…5,000シルバーくらいか？	새퍼의 기술이라.. 그럼 당연히 수업료를 내야겠지.{nl}나에게 말고, 클라페다에 계신 클레릭 마스터님께 기부금을 내주었으면 해.{nl}한 5,000 실버 정도?				새퍼 마스터
QUEST_JOBSTEP_20150317_000059	おっと、もう一つ。{nl}シャウレイ西の森のフルーデ島に隠したアイテムがある。{nl}クラペダに行く前にそれを見つけてクラペダの元の持ち主たちに返してやってくれ。{nl}{nl}	아차차, 한 가지 더.{nl}샤울레이 서쪽 숲의 플루데 섬에 숨겨 둔 물건이 있어. {nl}클라페다에 가기 전에 그걸 먼저 찾아서 클라페다의 원래 주인들에게 돌려줘.{nl}{nl}				
QUEST_JOBSTEP_20150317_000060	あ、これは…どこかで見たような…。う～ん…絶対に見覚えがあるんだけど…。{nl}とりあえず、くださるのならありがたくいただきますね！	어, 이거. 어디서 본 물건인데.. 음.. 낯이 익은데..{nl}일단 주시는 거니 감사히 받을게요!				잡화 상인 미리나
QUEST_JOBSTEP_20150317_000061	お、これは私が失くした道具じゃないか。{nl}ありがとう！今までどこにあったんだ…？	어라, 이건 내가 잃어버린 연장인데?{nl}고맙소. 여태 어디에 있다 온 거람.				장비 상인 던켈
QUEST_JOBSTEP_20150317_000062	寄付金を忘れたのか？{nl}5,000シルバーだ。	기부금은 깜빡 잊은거야?{nl}5,000 실버라고.				새퍼 마스터
QUEST_JOBSTEP_20150317_000063	クレリックマスター	클레릭 마스터				
QUEST_JOBSTEP_20150317_000064	女神の名のもとに感謝いたします。{nl}この寄付金はモンスターから被害を被った方々のために使うとお約束します。{nl}	여신의 이름으로 감사드립니다.{nl}이 성금은 몬스터에게 피해를 당하신 분들께 쓰이도록 약속드리지요.{nl}				클레릭 마스터
QUEST_JOBSTEP_20150317_000065	俺は元々泥棒だったんだが、ちょっと考えるところがあって完全に足を洗ったんだ。{nl}だがずっと気になってることがあってな…。この機会に完全に決着をつけたいと思ってね。	난 원래 도둑이었는데 좀 깨달은 바가 있어서 이번에 완전히 손을 씻었거든.{nl}하지만 계속 걸리는 게 있어서.. 이번 기회에 완전히 끝을 낼 거야{nl}				새퍼 마스터
QUEST_JOBSTEP_20150317_000066	とにかくご苦労だったな。{nl}これから教え合ったりしながら仲良くやろうぜ。	어쨌든 정말 수고했어.{nl}앞으로 가르침을 주거니 받거니 하면서 잘 지내 보자고.				
QUEST_JOBSTEP_20150317_000067	本を探しています。リディア・シャッフェン様の本4冊なのですが。{nl}本探しを手伝ってくだされば、私のスキルをお教えしましょう。	책을 찾고 있어요. 리디아 샤펜님의 책 네 권이요.{nl}책을 찾는 일을 도와주신다면 제 기술을 가르쳐 드리겠어요.				
QUEST_JOBSTEP_20150317_000068	その本は鉱山の村にあったのですが、ゴブリン襲撃事件の時に失くしてしまったと聞きました。{nl}ゴブリン前哨基地に行ってみてください。	그 책은 광산 마을에 있었는데 부베 습격 사건 때 잃어버렸다고 들었어요.{nl}부베 전초기지가 있는 곳으로 가보세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000069	この本です。最高のアーチャーを目指すならこの本が必要となるでしょう。{nl}本を全て集めたら写本を作って差し上げます。	이 책이군요. 최고의 궁수를 꿈꾸신다면 이 책이 필요할 거예요.{nl}책을 전부 모으게 된다면 사본을 만들어 드리죠.				헌터 마스터
QUEST_JOBSTEP_20150317_000070	次の巻はクォレルシューターマスターが持っています。{nl}前にメログの皮を探していたので、もしかするとそれと取引してくれるかもしれませんね。	다음 권은 쿼렐슈터 마스터가 가지고 계세요.{nl}예전에 메로그의 가죽을 찾으시던데, 어쩌면 그걸로 거래해 볼 수도 있겠네요.				
QUEST_JOBSTEP_20150317_000071	ハンターマスターからメログの皮はまだか？	헌터 마스터에게서 메로그 가죽은 아직인가?				
QUEST_JOBSTEP_20150317_000072	このくらいなら質は良いほうだ。ハンターマスターもなかなかやるな。{nl}本は君が持っていきなさい。{nl}	이 정도면 꽤 질이 좋군. 헌터 마스터도 꽤 보람이 있겠어. {nl}책은 자네가 가져가게. {nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000073	メログは落雨林に、クォレルシューターマスターはクラペダにいます。{nl}他の人に先を越されるかもしれないので早く行ったほうがいいですよ。	메로그는 낙우림에, 쿼렐슈터 마스터는 클라페다에 있어요. {nl}다른 사람이 선수 칠 수도 있으니 어서 가보세요.				
QUEST_JOBSTEP_20150317_000074	次の本はクラペダのアーチャーマスターが持っています。{nl}そんなに冷たい人ではないので、誠心誠意頼めば本をくれると思います。{nl}	다음 책은 클라페다의 아처 마스터가 가지고 있을 거예요.{nl}그다지 매정한 사람은 아니니 공손히 부탁하면 흔쾌히 책을 내어 줄 거예요.{nl}				헌터 마스터
QUEST_JOBSTEP_20150317_000075	彼は今、崩れた城壁を修理する仕事を手伝っているそうです。{nl}鉱山の村に運んだ岩があるそうなので、それを持っていって頼んでみてもいいかもしれませんね。	그는 지금 무너진 성벽을 수리하는 일을 돕고 있다고 하는군요.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 그걸 가져다주는 것도 부탁의 한 방법이겠지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000076	この岩はハンターマスターからか？{nl}リディア・シャッフェンの本なら手ぶらで来ても貸してやるのに。とにかく助かったよ。	이 바위는 헌터 마스터가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000077	最後の本は、クラペダのレンジャーマスターが持っています。{nl}彼女にはこの袋を渡せば大丈夫でしょう。{nl}私が直接行ってもいいのですが、気軽に顔を合わせられる間柄ではないので…。	마지막 책은 클라페다의 레인저 마스터가 가지고 있어요.{nl}그녀에게 이 주머니를 전해 주시면 될 거예요.{nl}제가 직접 가도 되지만 편히 얼굴 볼 사이가 아니라서요.				헌터 마스터
QUEST_JOBSTEP_20150317_000078	理由は聞かないでください。仕事は仕事ですが、あまり会いたくないのは事実ですから。	이유는 묻지 마세요. 일은 일이고 별로 마주치고 싶지 않은 건 사실이니까요.				헌터 마스터
QUEST_JOBSTEP_20150317_000079	この袋は…ハンターマスターの代わりに持ってきたのね？{nl}はい、この本を彼女に渡して。{nl}	이 주머니는.. 헌터 마스터 대신 왔나 보지?{nl}자. 그녀에게 이 책을 전해 줘.{nl}				레인저 마스터
QUEST_JOBSTEP_20150317_000080	あの女がそこまで頭を下げてるんだから、私だってそんなに意地悪しないわよ。	그 여자가 그렇게까지 고개를 숙인다는데 나까지 뻣뻣하게 구는 건 사양이야.				레인저 마스터
QUEST_JOBSTEP_20150317_000081	このくらいなら十分です。{nl}他の人が持っていく前に急いでクォレルシューターマスターに届けてください。	이 정도 가죽이면 충분할 거예요.{nl}다른 사람이 가져가기 전에 어서 쿼렐슈터 마스터께 다녀 오세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000082	このくらいあれば城壁の補修にも役立つでしょう。{nl}アーチャーマスターに持っていってください。	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거예요.{nl}어서 아처 마스터에게 가져다 주세요.				헌터 마스터
QUEST_JOBSTEP_20150317_000083	私のスキルを学びたいというのは君か。よい心掛けだ。{nl}リディア・シャッフェンの本を見つけてくれる人を探していたんだ。手伝ってくれるな？	내 기술을 배우고 싶다는 사람이 자네인가.{nl}마침 리디아 샤펜의 책을 찾아 줄 사람을 찾고 있었는데 잘됐군. 도와 줄거지?				
QUEST_JOBSTEP_20150317_000084	鉱山の村に1冊あるそうだが、ゴブリンに襲撃された時になくなってしまったらしい。{nl}きっとゴブリン前哨基地にあるだろう。	광산 마을에 1권이 있다는데, 부베한테 습격당하면서 사라졌다는군.{nl}분명 부베 전초기지에 있을거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000085	おお、そうだ。これだよ、これ。{nl}クォレルシューターを夢見る君にとっても大いに役立つはずだ。{nl}本を全部集めたら、私が写本を作ってあげよう。	오오, 그래. 이거야, 이거.{nl}쿼렐슈터를 꿈꾸는 자네에게도 큰 도움이 될 거야.{nl}책을 다 모으게 된다면 이 아저씨가 사본을 주도록 하지.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000086	残り3冊だ。{nl}そのうちの1冊は、おそらくハンターマスターに金を握らせれば手に入ると思うが…。{nl}	앞으로 세 권 남았네.{nl}그 중의 한 권은 아마 헌터 마스터에게서 돈을 쥐어주면 구할 수 있지 싶은데..{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000087	問題は私が無一文ということだ。	문제는 내가 빈털터리라네.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000088	私が持っているリディア・シャッフェン様の本ですか？{nl}5,000シルバーでお譲りしましょう。	제가 가지고 있는 리디야 샤펜님의 책 말씀이십니까.{nl}5,000 실버에 양도해 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000089	では、面目ないが頼んだぞ。{nl}おそらく5,000シルバーほどで足りるはずだ。{nl}	그럼 면목없지만 부탁함세.{nl}아마 5,000 실버 정도면 될 거야.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000090	5,000シルバー…はい、確かに。{nl}こちらがお探しの本ですよ。	5,000 실버.. 네. 맞습니다.{nl}약속대로 책을 넘겨 드리지요.				헌터 마스터
QUEST_JOBSTEP_20150317_000091	ありがとう。さて、次の本はアーチャーマスターが持っているはずだ。{nl}あいつは今も城壁修理をやってるだろうから、石材でも持っていけば喜ぶんじゃないか？	자.. 다음 책은 아처 마스터가 가지고 있을 거야.{nl}녀석은 아직도 성벽 수리에 매달리고 있으니 석재라도 갖다 주면 좋아하지 않을까?{nl}이 아저씨가 직접 갖다 줄 수도 있겠지만.. 아이고!! 허리야..				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000092	私が直接持っていくこともできるんだが…ううっ!!腰が…。{nl}それほど冷たい人間でもないから、丁寧に頼めば本をくれるかもしれないぞ。{nl}	다음 책은 아처 마스터가 가지고 있을 거야.{nl}그리 매정한 사람은 아니니 공손하게 부탁하면 책을 내어 줄 지도 몰라.{nl}				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000093	クラペダの崩れた城壁を修理する仕事を手伝っていると言っていたな。{nl}鉱山の村に運んだ岩が必要らしいから、それを持っていけばきっと感動すると思うぞ。	듣기론 그는 클라페다의 무너진 성벽을 수리하는 것을 돕는 중이라더군.{nl}광산 마을에 옮겨둔 바위가 있다고 하니 갖다주면면 그 녀석, 분명 감동할 거야.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000094	この岩はクォレルシューターマスターのおっさんの入れ知恵か？{nl}リディア・シャッフェンの本なら手ぶらで来ても貸してやるのに。{nl}とにかく助かったよ。	이 바위는 쿼렐슈터 마스터 아저씨가 보낸 건가?{nl}리디아 샤펜의 책이라면 그냥 와서 빌려 가도 되는데. 어쨌든 고마워.				아처 마스터
QUEST_JOBSTEP_20150317_000095	さあ、次で最後だ。{nl}レンジャーマスターにこの袋を届けて本をもらってきてくれ。	이제 마지막 책이야.{nl}레인저 마스터에게 이 주머니를 가져다주고 책을 받아와 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000096	クォレルシューターマスターから？{nl}そう、ご苦労だったわね。はい、約束の本よ。	쿼렐슈터 마스터가 보낸 건가?{nl}뭐, 수고했어. 약속한 책은 넘겨주지.				레인저 마스터
QUEST_JOBSTEP_20150317_000097	早く本を持ってきてくれ。{nl}我慢できない！	어서 책을 가져와줘.{nl}참을 수가 없다고.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000098	そうだ、これだ！ありがとう!{nl}約束通り君がさらに強くなれるようにクォレルシューターのスキルを教えてやるからな。{nl}	좋아, 이거야!{nl}약속대로 자네가 더 강해질 수 있도록 쿼렐슈터의 기술을 가르쳐 주지.{nl}				
QUEST_JOBSTEP_20150317_000099	これくらいあればきっと城壁補修に役立つはずだ。{nl}早くアーチャーマスターに届けてくれ。	이 정도 바위라면 분명 성벽을 보수하는데 요긴하게 쓰일 거다.{nl}어서 아처 마스터에게 전해 줘.				쿼렐슈터 마스터
QUEST_JOBSTEP_20150317_000100	私のスキルをさらに学びたければ条件がある。{nl}リディア・シャッフェン様の本を4冊探すのを手伝ってくれ。	나의 기술을 더 배우고 싶다면 조건이 있어.{nl}리디야 샤펜님의 책 네 권을 찾는 걸 도와주었으면 해.				
QUEST_JOBSTEP_20150317_000101	聞いたところによると、最初の1冊はゴブリンに襲撃されるまで鉱山の村の人が持っていたらしい。{nl}だからおそらくゴブリン前哨基地にあるのではないかと思う。	내가 듣기론, 첫 권은 부베가 습격하기 전에 광산 마을 사람이 갖고 있었대.{nl}그러니 아마 부베 전초기지에 있지 않을까 생각해.				아처 마스터
QUEST_JOBSTEP_20150317_000102	思ったよりずいぶん早く持ってきて驚いたよ。{nl}保存状態もとても良い。{nl}	생각보다 무척 빨리 찾아와서 놀랐어.{nl}보존 상태도 아주 좋아.{nl}				아처 마스터
