QUEST_UNUSED_20150317_000020	君が本当にその名声に見合っているのか、私と賭けをしてみないか？{nl}この森を覆っている目障りなバンシーどもを全部退治するんだ。どうだ？	네가 정말 그 명성에 걸맞는지 나와 내기를 해 볼까.{nl}이 숲을 뒤덮고 있는 역겨운 밴시들을 모두 처치하는 거지. 어때?				아처 마스터
QUEST_UNUSED_20150317_000021	本当は賭けなんてどうでもいいんだ。私に会ったことが大事だからな。{nl}じゃあ、クラペダで待ってるぞ。	사실 내기가 뭐 그리 중요하겠어. 날 만난 게 더 중요하지.{nl}그럼, 클라페다에서 기다리겠어.				아처 마스터
QUEST_UNUSED_20150317_000022	来たか。君には本当に驚かされる。{nl}次はどれだけ成長した姿を見せてくれるか、楽しみにしてるぞ。	왔군. 넌 정말 날 감탄하게 하는구나.{nl}다음엔 더 성장한 모습을 기대해도 되겠지?				아처 마스터
QUEST_UNUSED_20150317_000023	最初にクラペダにいらした時よりも、女神の恵みに満ちていますね。{nl}あなたの信仰心がどれだけ深いのかを見せてください。{nl}	처음 클라페다에 왔을 때보다 더 여신의 은총이 충만해지신 것 같아요.{nl}당신의 신앙심이 얼마나 깊은지 알고 싶어요.{nl}				클레릭 마스터
QUEST_UNUSED_20150317_000024	もちろん、抽象的な基準で信仰心を測るつもりはありません。{nl}この森に魔気をもたらすバンシーたちを、女神の名のもとに退治してください。	물론 추상적인 기준으로 재보자는 건 아니에요.{nl}이 숲에 사악한 기운을 가져오는 밴시들을 여신의 이름으로 물리치는 거예요.				클레릭 마스터
QUEST_UNUSED_20150317_000025	女神の敵は我らの敵なのです。{nl}では、クラペダでお会いしましょう。	여신의 적은 우리의 적이나 다름없습니다.{nl}그럼, 클라페다에서 뵙겠습니다.				클레릭 마스터
QUEST_UNUSED_20150317_000026	戻られましたか。あなたは素晴らしい信仰心を示してくださいました。{nl}そして、私に様々なことを教えてくださいましたね。{nl}これは私からのささやかな真心です。どうか、正しい道にお使いください。	오셨군요. 당신은 굉장한 신앙심을 보여 주셨습니다.{nl}그리고 제게 큰 영감도 주셨죠.{nl}이건 저의 작은 성의랍니다. 부디 옳은 일에 써 주세요.				클레릭 마스터
QUEST_UNUSED_20150317_000027	以前は静かだったここが、今ではモンスターのせいで騒がしい場所になってしまいました。	예전엔 고요했던 이곳이 이제 몬스터들로 잠시도 조용할 때가 없습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000028	あのモンスターを放置しておけば、ここに集まる霊魂を攻撃して踏みにじるかもしれません。	저 몬스터를 그냥 두면 이곳에 모여드는 영혼을 공격하고 더럽힐 것입니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000029	奴らが少しでも減ったので、とても気分が良くなりました。	녀석들이 조금이라도 줄어드니 기분이 나아졌습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000030	人は家族の遺骨箱をここに埋めたりするんですよ。{nl}今はモンスターに荒らされて、地上に放置されていますが…。	사람들은 가족의 유골함을 이곳에 묻어두곤 했습니다.{nl}지금은 몬스터들이 전부 파헤치기 때문에 땅 위에 방치되어 있습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000031	ここで遺族たちの悲しい泣き声が聞こえたあの頃が…今考えると一番良い時代でしたね。	이곳에 유족들의 슬픈 울음소리가 잠깐씩 들리던 그 시절이.. 가장 좋은 시절이었습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000032	まだ回収できていない遺物箱が沢山ありますが、これだけでも守れて良かったと思います。	아직 거두지 못한 유물함이 많겠지만, 이나마 지켜내서 다행이라 생각합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000033	他のフクロウの彫像たちが導くべき霊魂たちが戻って来ています。{nl}関門付近に問題があるに違いありません。	다른 부엉이 조각상들이 인도해야 할 영혼들이 돌아오고 있습니다.{nl}관문 부근에 문제가 생긴 것이 분명합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000034	よくは分かりませんが、私たちは何かに欺かれているのかもしれません。	뭔지 모르지만, 우리가 뭔가에 기만당하고 있는 느낌이 듭니다				약한 부엉이 조각상
QUEST_UNUSED_20150317_000035	やっぱり魔族でしたか。{nl}ここの静寂を奴が乱していたんです。	역시 마족이었군요.{nl}이곳의 고요를 녀석이 더럽히고 있었습니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000036	北に逃げた霊魂たちが奴に関する情報を知っているかもしれません。	북쪽으로 달아난 영혼들이 녀석에 대한 정보를 알고 있을지 모릅니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000037	道に迷った霊魂	길 잃은 영혼				
QUEST_UNUSED_20150317_000038	あなたは生きていますね…。{nl}でも、あなたも決して安全ではありませんよ。	당신은 살아 있군요..{nl}하지만 당신도 결코 안전하지 않습니다.				길 잃은 영혼
QUEST_UNUSED_20150317_000039	魔族が何を狙っているのかは分かりませんが…あの関門は開かなければなりません。	마족이 무슨 꿍꿍인지는 모르겠습니다만… 저 관문은 꼭 열려야합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000040	皆、さらに奥深い場所へフクロウの彫像を探しに行きました。{nl}私たちがここから脱出できるように、手伝ってくれませんか？	모두 더 깊은 곳으로 부엉이 조각상을 찾아갔어요.{nl}우리가 이곳에서 탈출할 수 있게 좀 도와주시겠습니까?				길 잃은 영혼
QUEST_UNUSED_20150317_000041	モンスターは霊魂を吸収しようと追い回しているんです。{nl}彼らに捕まれば、邪悪な力に染まってしまうでしょう。	몬스터는 영혼을 흡수하려고 쫓아 다닙니다.{nl}그들에게 사로잡히면 사악한 힘에 물들어 버리죠.				길 잃은 영혼
QUEST_UNUSED_20150317_000042	本当にありがとうございます！{nl}この隙に逃げられそうですね…。	정말 고맙습니다!{nl}이 틈을 노려서 떠날 수 있겠군요..				길 잃은 영혼
QUEST_UNUSED_20150317_000043	未練の多い霊魂	미련 많은 영혼				
QUEST_UNUSED_20150317_000044	私、知ってるんです。{nl}先に北へ行った霊魂たちはそこに辿りつけないって。{nl}でも、この上に他のフクロウの彫像のところへ行ける道があるんです。{nl}丘の上のサクモリーたちのせいで私には行けませんが…。	저는 알고 있어요.{nl}앞서 북쪽으로 갔던 영혼들은 그곳에 도달할 수 없을 거예요.{nl}하지만 이 위쪽에 다른 부엉이 조각상으로 갈 수 있는 길이 있어요.{nl}언덕 위의 사크몰리들 때문에 저는 갈 수 없지만..				미련 많은 영혼
QUEST_UNUSED_20150317_000045	モンスターたちはどうして私たちを追いまわすんでしょうか…。{nl}死んでからも、こんなに辛いなんて…。	몬스터들은 왜 우리를 쫓아 다니는 것일까요..{nl}괴롭습니다.. 죽어서도..				미련 많은 영혼
QUEST_UNUSED_20150317_000046	本当なんですか？{nl}道がふさがっているなんて…。	그 말이 사실인가요?{nl}길이 막혀있다니..				미련 많은 영혼
QUEST_UNUSED_20150317_000047	仕方ありませんね。{nl}とりあえず、その霊魂たちがどこへ向かうのかをお教えします。{nl}北に進むとフクロウの彫像が一つ見えるはずです。そこへ行ってみてください。	어쩔 수 없네요.{nl}일단 그 영혼들이 어디로 향했는지 알려드릴게요.{nl}북쪽으로 나아가면 부엉이 조각상이 하나 있습니다. 그곳으로 가보세요.				미련 많은 영혼
QUEST_UNUSED_20150317_000048	また奴らが来る前に女神のもとへ逝けたら…	다시 녀석들이 몰려오기 전에 떠나고 싶어요..				미련 많은 영혼
QUEST_UNUSED_20150317_000049	神聖なフクロウの彫像	신성한 부엉이 조각상				
QUEST_UNUSED_20150317_000050	私は少し前に変異したデスモドスからずっと攻撃を受けています。{nl}木でできたこの身体も、そろそろ壊れてしまうでしょう。	저는 얼마전부터 변이된 데스모두스에게 계속 공격당하고 있습니다.{nl}나무로 만들어진 제 몸도 이대로라면 곧 부서지겠죠!				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000051	私に預けられた遺骨箱や霊魂たちをまた彷徨わせるわけにはいきません…。	제게 맡겨진 유골함이나 영혼들을 또 다시 방황하게 만들고 싶진 않습니다…				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000052	小さいけれど、凶悪な奴らなのです。	작지만 악랄한 녀석들이죠.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000053	悲しいですが、私たち彫像は今、テスラ様に与えられた任務を遂行できる状況ではありません。{nl}自分を守ることさえできれば…。{nl}	슬프지만, 우리 조각상들은 지금 조각가님께서 부여한 임무를 수행 할 수 없습니다.{nl}저 자신을 보호할 수만 있다면..{nl}				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000054	私に任された霊魂たちが多すぎます。	책임져야할 영혼들이 너무 많습니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000055	立派ですね！	훌륭하군요!				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000056	南へ向かってください。{nl}私のように壊れかけた彫像がいるはずです。	남쪽으로 가세요.{nl}저처럼 부서져 가는 조각상이 있을 겁니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000057	憂うつなフクロウの彫像	우울한 부엉이 조각상				
QUEST_UNUSED_20150317_000058	生きている人がここへ来るなんて不思議ですね。{nl}霊魂たちを見かけなくなってから、もう何年経ったでしょうか…。	살아있는 사람이 이곳에 오다니 신기하군요.{nl}영혼들을 보지 못한지 몇 년은 지난 것 같습니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000059	あなたのおかげでここであと何年かは耐えられそうな気がします。	당신 덕분에 여기서 몇 년은 버틸 수 있을 것 같습니다.				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000060	あなたが目撃したモンスターたちは私たちを窮地に追い込んだハロウヴェンターの群れです。{nl}モンスターたちを止めるためには空っぽのフクロウたちを壊さなければなりません。{nl}ハロウヴェンターの群れが罠に使っているんです。{nl}渓谷のおくにある空っぽのフクロウの彫像を確認しなければ…。	당신이 목격한 몬스터들은 저희를 궁지로 몰아넣은 할로우벤터 무리입니다.{nl}몬스터들을 막기 위해서는 텅 빈 부엉이들을 제거해야 합니다.{nl}할로우벤터 무리가 덫으로 이용하고 있으니 말입니다.{nl}계곡 깊은 곳의 텅 빈 부엉이 조각상들을 확인해야합니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000061	霊魂はフクロウたちのところへ行こうとしています。{nl}でも、空っぽのフクロウに食べられてしまって…。{nl}奴らは霊魂たちがフクロウを探してさまよっていることをよく知っているんですよ。	영혼은 부엉이들을을 찾아갑니다.{nl}하지만 텅빈 부엉이에게 먹혀버리지요.{nl}녀석은 영혼들이 우릴 찾아 헤맨다는 사실을 너무 잘 알고 있습니다				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000062	そんなに多くの彫像を使っていたなんて…。	그렇게 많은 조각상을 이용하고 있을 줄이야..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000063	あなたが出会った霊魂たちが言っていたのは、霊魂たちが私たちフクロウを訪ねて来ていた場所でした。{nl}今はハロウヴェンターの群れが設置した罠だらけで…。{nl}ハロウヴェンターの罠は、誰にとっても脅威なんです。	당신이 만난 영혼들이 말한 곳은 영혼들이 우리 부엉이들을 찾아 왔던 곳이었습니다.{nl}지금은 할로우벤터 무리가 설치한 함정으로 가득하죠.{nl}할로우벤터 무리의 함정은 누구에게나 위협이 됩니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000064	霊魂は道に迷うと他の霊魂のところへ行きます。{nl}明るく光る罠は、それを狙って霊魂を誘惑するんですよ。	영혼은 길을 잃으면 또 다른 영혼을 찾아갑니다.{nl}밝게 빛나는 함정은 그런식으로 영혼들을 유혹하지요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000065	たくさん罠があったんですね…。	많은 함정이 있었군요..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000066	鍵を持つハロウヴェンターが周辺にいるはずなのに…。{nl}おかしいですね。	열쇠을 가진 할로우벤터가 주변에 있을 텐데..{nl}이상하군요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000067	周辺のハロウヴェンターの群れを退治すれば現れるかもしれません。{nl}出て来ないなら、引っ張り出さなければ。	주변 할로우벤터 무리를 처치해야 나타날 것 같습니다.{nl}나오지 않는다면 끌어내야겠지요.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000068	あのモンスターたちはどこから現れたんでしょうか？	저 몬스터들은 어디서 나타난 것일까요?				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000069	これでも出てこないなら…。{nl}心当たりがあります。	이래도 나오지 않았다면..{nl}짚이는 곳이 있습니다..				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000070	これでも鍵を持つハロウヴェンターが現れないなら…。{nl}きっと私が教えた場所にいるはずです。	이래도 열쇠를 가진 할로우벤터가 나오지 않는다니..{nl}반드시 제가 알려드린 곳에 있을 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000071	あなたが到着すれば、必ず姿を現すでしょう。	당신이 도착하면 분명히 모습을 드러낼 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000072	これは…関門の鍵です。	이건.. 관문 열쇠입니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000073	鍵で関門を開けてください。{nl}関門の向こう側に霊魂を導く道しるべの霊魂がいるはずです。{nl}その霊魂があなたに力を貸してくれるでしょう。	열쇠로 관문을 여십시오.{nl}관문의 건너편에 영혼들을 인도해주는 길잡이 영혼이 있을 겁니다.{nl}그 영혼이 당신을 도와줄 겁니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000074	時々霊魂たちの中には導かれるよりも残って他の霊魂たちを助ける者たちもいます。その霊魂もそういう霊魂なんですよ。	가끔 영혼들 중엔 인도받기보단 남아서 봉사하는 분들이 있습니다. 그 영혼은 그런 부류입니다.				우울한 부엉이 조각상
QUEST_UNUSED_20150317_000075	道しるべの霊魂	길잡이 영혼				
QUEST_UNUSED_20150317_000076	こんにちは！{nl}ああ…生きている人ですね。	안녕하세요!{nl}아.. 살아계신 분이군요.				길잡이 영혼
QUEST_UNUSED_20150317_000077	私はもう導かれる時を過ぎてしまったんです。でも、堕落したりはしませんでした。{nl}あなたが来るまで、私が案内しなきゃいけない霊魂がいなくてもう諦めようかとは思っていましたけどね。{nl}さあ、あの関門を開けてください。{nl}そして向う側にいるフクロウの彫像にここはもう安全だって伝えてくださいね！	저는 이미 인도받을 시기가 지났습니다. 하지만 절대로 타락하지 않았죠.{nl}당신이 오기 전까진 제가 안내해야 할 영혼이 없어서 포기하고 있던 참입니다.{nl}이제 가서 저 관문을 열어주세요.{nl}그리고 건너편의 부엉이 조각상에게 이제 여긴 안전하다고 꼭 전해주세요!				길잡이 영혼
QUEST_UNUSED_20150317_000078	私ですか？私の話をすると長くなるんですけど…。	저요? 제 이야기를 하려면 사연이 너무 많은데…				길잡이 영혼
QUEST_UNUSED_20150317_000079	魔族を退治すれば、その手下たちは姿を消すと思ったんですけど…。{nl}違いましたね。門を開いてくれてありがとうございます。	마족을 처치하면 그 부하들이 사라질 줄 알았는데..{nl}아니었군요. 문을 열어 주셔서 감사합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000080	道しるべの霊魂の助言を聞いてください。{nl}さまよえる霊魂には助けが必要なのです。	길잡이 영혼에게 조언을 들으세요.{nl}헤매는 영혼에게 도움이 필요합니다..				약한 부엉이 조각상
QUEST_UNUSED_20150317_000081	困りましね。その力がまた魔族だったらどうしましょう…。	곤란하네요. 그 힘이 또 마족이면 어떡하죠?				약한 부엉이 조각상
QUEST_UNUSED_20150317_000082	ああ、あの霊魂のことでしたか。{nl}それなら、丘の高いところをさまよっていますよ。	아, 그 영혼을 말씀하시는군요.{nl}그건 언덕 높은 곳에서 헤매고 있습니다.				길잡이 영혼
QUEST_UNUSED_20150317_000083	行くつもりなら、方向をお教えします。{nl}でも、途中にダークスライムがたくさんいて…。{nl}あなたにはかなり危険かもしれません。	가시겠다면 방향을 알려드리겠습니다.{nl}하지만 가시는 길에 다크슬라임이 많이 있습니다. {nl}분명 당신에게 큰 위협이 될 것입니다.				길잡이 영혼
QUEST_UNUSED_20150317_000084	確実なことは、決して魔族ではないということです。{nl}でも…かなり混乱しているようですね。	확실한 것은 그게 결코 마족이 아니라는 것입니다.{nl}그런데  매우 혼란스러워 보입니다.				길잡이 영혼
QUEST_UNUSED_20150317_000085	名も無き霊魂	이름 모를 영혼				
QUEST_UNUSED_20150317_000086	私たちフクロウはあなたを待っていました。{nl}歓迎しますよ。	우리 부엉이들은 당신을 기다리고 있었습니다.{nl}환영합니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000087	向こうにブラックジグリたちがいますね。{nl}テスラ様がこの森を見たら、どれだけ悲しまれるか…。	저기 검은 지그리들이 돌아다니고 있습니다.{nl}조각가님께서 이 숲을 보면 얼마나 슬퍼하실지..				약한 부엉이 조각상
QUEST_UNUSED_20150317_000088	向こうに散らばっている遺骨箱を見るだけでも胸が痛みます。	저 앞에 흩어져 있는 유골함만 봐도 가슴이 아픕니다.				약한 부엉이 조각상
QUEST_UNUSED_20150317_000089	レッドプラギが怖くて…。{nl}ほら、向こうにいるでしょう？	붉은 푸라기가 우리를 위협하고 있습니다.{nl}저기 돌아다니는 것 좀 보세요.				길 잃은 영혼
QUEST_UNUSED_20150317_000090	ブラックサクモリーたちがあそこにいる限り…通ることはできません。{nl}丘の上はブラックサクモリーでいっぱいなんですよ。	검은 사크몰리들이 저기 있는 동안에는.. 지나갈 수 없습니다.{nl}언덕 위에 검은 사크몰리가 가득해요.				미련 많은 영혼
QUEST_UNUSED_20150317_000091	私を守る方法を思いつきました。{nl}フィッシャーマンたちが飲み込んだ霊魂たちからかすか神聖な力を感じるんです。{nl}フィッシャーマンが飲み込んだ神聖な力を取り戻せば…。	저를 보호할 방법이 생각났습니다.{nl}피셔맨들이 집어삼킨 영혼들에서 미미하게나마 신성력이 느껴집니다.{nl}피셔맨들이 삼킨 신성력을 찾아온다면..				신성한 부엉이 조각상
QUEST_UNUSED_20150317_000092	待ちわびるフクロウの彫像	부엉이 조각상의 기다림				
QUEST_UNUSED_20150317_000093	静けさの森(1)	고요의 숲(1)				
QUEST_UNUSED_20150317_000094	ブラックジグリを退治する	검은 지그리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000095	静けさの森(2)	고요의 숲(2)				
QUEST_UNUSED_20150317_000096		Notice/영혼의 유골함을 약한부엉이 조각상에게 전달했습니다.				
QUEST_UNUSED_20150317_000097	静けさの森(3)	고요의 숲(3)				
QUEST_UNUSED_20150317_000098	関門を確認する	관문을 확인하겠다고 제안한다				
QUEST_UNUSED_20150317_000099	静けさの森(4)	고요의 숲(4)				
QUEST_UNUSED_20150317_000100	霊魂を探してみる	영혼을 찾아보겠다고 제안한다				
QUEST_UNUSED_20150317_000101	毒の中の霊魂(1)	독 안에 든 영혼(1)				
QUEST_UNUSED_20150317_000102	レッドプラギを退治する	붉은 푸라기를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000103	毒の中の霊魂(2)	독 안에 든 영혼(2)				
QUEST_UNUSED_20150317_000104	ブラックサクモリーを退治する	검은 사카몰리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000105	毒の中の霊魂(3)	독 안에 든 영혼(3)				
QUEST_UNUSED_20150317_000106	フクロウの彫像を確認してみる	부엉이 조각상을 확인해보겠다고 제안한다				
QUEST_UNUSED_20150317_000107	毒の中の霊魂(4)	독 안에 든 영혼(4)				
QUEST_UNUSED_20150317_000108	確認しています/MAKING/2.5/TRACK_BEFORE/None	확인 중/MAKING/2.5/TRACK_BEFORE/None				
QUEST_UNUSED_20150317_000109	フクロウの彫像の救援要請	부엉이 조각상의 구원요청				
QUEST_UNUSED_20150317_000110	デスモドスを退治する	데스모두스를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000111	森に潜む魔族(1)	숲에 스며든 마족(1)				
QUEST_UNUSED_20150317_000112	手伝う	도움을 주겠다고 제안한다				
QUEST_UNUSED_20150317_000113	森に潜む魔族(2)	숲에 스며든 마족(2)				
QUEST_UNUSED_20150317_000114	フクロウの彫像のところへ行く	부엉이 조각상을 찾아가겠다고 제안한다				
QUEST_UNUSED_20150317_000115	霊魂ハンター(1)	영혼 사냥꾼(1)				
QUEST_UNUSED_20150317_000116	フクロウの彫像を確認する	부엉이 조각상을 확인하겠다고 제안한다				
QUEST_UNUSED_20150317_000117	霊魂ハンター(2)	영혼 사냥꾼(2)				
QUEST_UNUSED_20150317_000118	罠を除去する	함정을 제거하겠다고 제안한다				
QUEST_UNUSED_20150317_000119	霊魂ハンター(3)	영혼 사냥꾼(3)				
QUEST_UNUSED_20150317_000120	ハロウヴェンターの群れを退治する	할로우벤터 무리를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000121	霊魂ハンター(4)	영혼 사냥꾼(4)				
QUEST_UNUSED_20150317_000122	ハロウヴェンターを退治する	할로우벤터를 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000123	関門を開く(1)	관문 열기(1)				
QUEST_UNUSED_20150317_000124	関門を開く(2)	관문 열기(2)				
QUEST_UNUSED_20150317_000125	フクロウの彫像に霊魂の話を伝える	부엉이 조각상에게 영혼의 이야기를 전해준다				
QUEST_UNUSED_20150317_000126	さまよえる霊魂(1)	헤매는 영혼(1)				
QUEST_UNUSED_20150317_000127	さまよえる霊魂(2)	헤매는 영혼(2)				
QUEST_UNUSED_20150317_000128	ダークスライムを退治する	다크 슬라임을 처치하겠다고 제안한다				
QUEST_UNUSED_20150317_000129	さまよえる霊魂(3)	헤매는 영혼(3)				
QUEST_UNUSED_20150317_000130	ビテレジーナの襲撃	비테레지나의 습격				
QUEST_UNUSED_20150317_000131	ウェアウルフの襲撃	웨어울프의 습격				
QUEST_UNUSED_20150317_000132		Notice/!/웨어울프를 처치하세요!				
QUEST_UNUSED_20150317_000133	魔術師の塔を占領した魔将	마법사의 탑을 점령한 마군주				
QUEST_UNUSED_20150317_000134	財物にも恩恵を[パードナー転職](4)	재물에도 은혜를[파드너 전직](4)				
QUEST_UNUSED_20150317_000135	密室の秘密	밀실의 비밀				
QUEST_UNUSED_20150317_000136	賭けに応じる	내기에 응하겠다고 한다				
QUEST_UNUSED_20150317_000137	試験を受ける	시험을 받아 들인다				
QUEST_UNUSED_20150317_000138	好奇心の肯定	호기심의 긍정				
QUEST_UNUSED_20150317_000139	やる	해주겠다고 한다				
QUEST_UNUSED_20150317_000140	弱いフクロウの彫像と話す	약한 부엉이 조각상과 대화한다				
QUEST_UNUSED_20150317_000141	柄頭の丘進入	자루머리 고개 진입				
QUEST_UNUSED_20150317_000142	柄頭の丘に移動する	자루머리 고개로 이동한다				
QUEST_UNUSED_20150317_000143	ブラックジグリ退治	검은 지그리 처치				
QUEST_UNUSED_20150317_000144	ブラックジグリを退治する	검은 지그리를 처치한다				
QUEST_UNUSED_20150317_000145	遺骨箱を回収	유골함을 회수				
QUEST_UNUSED_20150317_000146	柄頭の丘進入り口に散らばっている遺骨箱を集める	자루머리 고개입구에 흩어져 있는 유골함을 모아온다				
