UI_20150317_000269	{@st59}ネックレス{/}	{@st59}목걸이{/}				
UI_20150317_000270	{@st59}コスチューム{/}	{@st59}코스튬{/}				
UI_20150317_000271	{@st59}上半身{/}	{@st59}상의{/}				
UI_20150317_000272	{@st59}手袋{/}	{@st59}장갑{/}				
UI_20150317_000273	{@st59}下半身{/}	{@st59}하의{/}				
UI_20150317_000274	{@st59}靴{/}	{@st59}신발{/}				
UI_20150317_000275	{@st59}左手{/}	{@st59}왼손{/}				
UI_20150317_000276	{@st59}右手{/}	{@st59}오른손{/}				
UI_20150317_000277	{@st59}ブレスレット1{/}	{@st59}팔찌1{/}				
UI_20150317_000278	{@st59}ブレスレット2{/}	{@st59}팔찌2{/}				
UI_20150317_000279	{@st59}アームバンド{/}	{@st59}암밴드{/}				
UI_20150317_000280	{@st59}入力した名前で検索します{/}	{@st59}입력한 이름으로 검색합니다{/}				
UI_20150317_000281	重さ	무게				
UI_20150317_000282	{@st43}装備バフ{/}	{@st43}장비 버프{/}				
UI_20150317_000283	{@st59}修理UIを閉じます{/}	{@st59}수리 UI를 닫습니다{/}				
UI_20150317_000284	{@st42}バフ可能装備リスト	{@st42}버프 가능 장비 목록				
UI_20150317_000285	{@st42}消費アイテム{/}	{@st42}소모 아이템{/}				
UI_20150317_000286	{@st42}実行	{@st42}실행				
UI_20150317_000287	{@st42}ターゲットアイテム{/}	{@st42}타겟 아이템{/}				
UI_20150317_000288	{@st59}リング1{/}	{@st59}링1{/}				
UI_20150317_000289	{@st43}アイテム製造{/}	{@st43}아이템 제작{/}				
UI_20150317_000290	{@st42b}材料が揃っている物だけ表示{/}	{@st42b}재료가 있는 것만 보기{/}				
UI_20150317_000291	{@st59}アイテム製造を閉じます{/}	{@st59}아이템 제작을 닫습니다{/}				
UI_20150317_000292	{@st43}{s22}アイテムを分ける	{@st43}{s22}아이템 나누기				
UI_20150317_000293	{@st59}個数を入力してください{/}	{@st59}개수를 입력하세요{/}				
UI_20150317_000294	モンスター体力ゲージ	몬스터 체력게이지				
UI_20150317_000295	{@st44}セットアイテム獲得{/}	{@st44}세트 아이템 획득{/}				
UI_20150317_000296	キーボードウォーリアー	키보드 워리어				
UI_20150317_000297	キル	킬				
UI_20150317_000298	99分99秒	99분 99초				
UI_20150317_000299	38000点	38000 점				
UI_20150317_000300	改良された迅速のポーション	향상된 신속의 물약				
UI_20150317_000301	{@st41}確 認{/}	{@st41}확 인{/}				
